system_dacs,tot_energy_dacs,M1,M2,heteroatom_dacs,basic_cavity_dacs,cavity,cavity_v2,cavity_3,M1_cavity,cavity_4,M2_cavity,system_sacs_pristine,tot_energy_sacs_pristine,heteroatom_sacs_pristine,basic_cavity_sacs_pristine,Ecoh_m1,Ecoh_m2,E_dft_M1M2
Zn_Fe_N_din6_s_c0,-610.201,Zn,Fe,N,din6,N_din6_s_c0,N_din6_s_c0,0,Zn_N_din6_s_c0,din6_s,Fe_N_din6_s_c0,N_din6_s_c0,-600.797,N,din6,-1.61724415,-8.6197175,0.8329616500000041
Ag_Fe_N_din6_s_c1,-610.677,Ag,Fe,N,din6,N_din6_s_c1,N_din6_s_c1,1,Ag_N_din6_s_c1,din6_s,Fe_N_din6_s_c1,N_din6_s_c1,-599.834,N,din6,-3.20700575,-8.6197175,0.983723249999926
Au_Fe_N_din6_s_c1,-610.773,Au,Fe,N,din6,N_din6_s_c1,N_din6_s_c1,1,Au_N_din6_s_c1,din6_s,Fe_N_din6_s_c1,N_din6_s_c1,-599.834,N,din6,-3.8767095,-8.6197175,1.5574269999999224
Cd_Fe_N_din6_s_c1,-609.556,Cd,Fe,N,din6,N_din6_s_c1,N_din6_s_c1,1,Cd_N_din6_s_c1,din6_s,Fe_N_din6_s_c1,N_din6_s_c1,-599.834,N,din6,-1.2330587,-8.6197175,0.1307761999999073
Co_Fe_N_din6_s_c1,-615.226,Co,Fe,N,din6,N_din6_s_c1,N_din6_s_c1,1,Co_N_din6_s_c1,din6_s,Fe_N_din6_s_c1,N_din6_s_c1,-599.834,N,din6,-7.3844395,-8.6197175,0.6121569999999465
Cu_Fe_N_din6_s_c1,-611.903,Cu,Fe,N,din6,N_din6_s_c1,N_din6_s_c1,1,Cu_N_din6_s_c1,din6_s,Fe_N_din6_s_c1,N_din6_s_c1,-599.834,N,din6,-4.23458825,-8.6197175,0.7853057499999263
Fe_Fe_N_din6_s_c1,-616.598,Fe,Fe,N,din6,N_din6_s_c1,N_din6_s_c1,1,Fe_N_din6_s_c1,din6_s,Fe_N_din6_s_c1,N_din6_s_c1,-599.834,N,din6,-8.6197175,-8.6197175,0.4754349999999903
Ir_Fe_N_din6_s_c1,-615.973,Ir,Fe,N,din6,N_din6_s_c1,N_din6_s_c1,1,Ir_N_din6_s_c1,din6_s,Fe_N_din6_s_c1,N_din6_s_c1,-599.834,N,din6,-9.56008375,-8.6197175,2.0408012499999906
Ni_Fe_N_din6_s_c1,-613.748,Ni,Fe,N,din6,N_din6_s_c1,N_din6_s_c1,1,Ni_N_din6_s_c1,din6_s,Fe_N_din6_s_c1,N_din6_s_c1,-599.834,N,din6,-5.86878875,-8.6197175,0.5745062499998994
Os_Fe_N_din6_s_c1,-617.729,Os,Fe,N,din6,N_din6_s_c1,N_din6_s_c1,1,Os_N_din6_s_c1,din6_s,Fe_N_din6_s_c1,N_din6_s_c1,-599.834,N,din6,-11.839378,-8.6197175,2.5640954999999046
Pd_Fe_N_din6_s_c1,-613.275,Pd,Fe,N,din6,N_din6_s_c1,N_din6_s_c1,1,Pd_N_din6_s_c1,din6_s,Fe_N_din6_s_c1,N_din6_s_c1,-599.834,N,din6,-5.79450325,-8.6197175,0.9732207499999692
Pt_Fe_N_din6_s_c1,-613.839,Pt,Fe,N,din6,N_din6_s_c1,N_din6_s_c1,1,Pt_N_din6_s_c1,din6_s,Fe_N_din6_s_c1,N_din6_s_c1,-599.834,N,din6,-6.8665185,-8.6197175,1.4812359999998908
Rh_Fe_N_din6_s_c1,-615.24,Rh,Fe,N,din6,N_din6_s_c1,N_din6_s_c1,1,Rh_N_din6_s_c1,din6_s,Fe_N_din6_s_c1,N_din6_s_c1,-599.834,N,din6,-7.850822,-8.6197175,1.0645394999999374
Ru_Fe_N_din6_s_c1,-616.721,Ru,Fe,N,din6,N_din6_s_c1,N_din6_s_c1,1,Ru_N_din6_s_c1,din6_s,Fe_N_din6_s_c1,N_din6_s_c1,-599.834,N,din6,-9.8124665,-8.6197175,1.5451839999999422
Zn_Fe_N_din6_s_c1,-610.368,Zn,Fe,N,din6,N_din6_s_c1,N_din6_s_c1,1,Zn_N_din6_s_c1,din6_s,Fe_N_din6_s_c1,N_din6_s_c1,-599.834,N,din6,-1.61724415,-8.6197175,-0.2970383500001059
Ag_Fe_N_din6_s_c2_01,-610.722,Ag,Fe,N,din6,N_din6_s_c2_01,N_din6_s_c2_01,2,Ag_N_din6_s_c2_01,din6_s,Fe_N_din6_s_c2_01,N_din6_s_c2_01,-598.699,N,din6,-3.20700575,-8.6197175,-0.19627675000002398
Au_Fe_N_din6_s_c2_01,-610.832,Au,Fe,N,din6,N_din6_s_c2_01,N_din6_s_c2_01,2,Au_N_din6_s_c2_01,din6_s,Fe_N_din6_s_c2_01,N_din6_s_c2_01,-598.699,N,din6,-3.8767095,-8.6197175,0.3634269999999624
Cd_Fe_N_din6_s_c2_01,-609.65,Cd,Fe,N,din6,N_din6_s_c2_01,N_din6_s_c2_01,2,Cd_N_din6_s_c2_01,din6_s,Fe_N_din6_s_c2_01,N_din6_s_c2_01,-598.699,N,din6,-1.2330587,-8.6197175,-1.0982238000000208
Co_Fe_N_din6_s_c2_01,-614.968,Co,Fe,N,din6,N_din6_s_c2_01,N_din6_s_c2_01,2,Co_N_din6_s_c2_01,din6_s,Fe_N_din6_s_c2_01,N_din6_s_c2_01,-598.699,N,din6,-7.3844395,-8.6197175,-0.26484300000000616
Cu_Fe_N_din6_s_c2_01,-611.806,Cu,Fe,N,din6,N_din6_s_c2_01,N_din6_s_c2_01,2,Cu_N_din6_s_c2_01,din6_s,Fe_N_din6_s_c2_01,N_din6_s_c2_01,-598.699,N,din6,-4.23458825,-8.6197175,-0.2526942500000846
Fe_Fe_N_din6_s_c2_01,-616.452,Fe,Fe,N,din6,N_din6_s_c2_01,N_din6_s_c2_01,2,Fe_N_din6_s_c2_01,din6_s,Fe_N_din6_s_c2_01,N_din6_s_c2_01,-598.699,N,din6,-8.6197175,-8.6197175,-0.5135650000000425
Ir_Fe_N_din6_s_c2_01,-616.101,Ir,Fe,N,din6,N_din6_s_c2_01,N_din6_s_c2_01,2,Ir_N_din6_s_c2_01,din6_s,Fe_N_din6_s_c2_01,N_din6_s_c2_01,-598.699,N,din6,-9.56008375,-8.6197175,0.7778012499999569
Ni_Fe_N_din6_s_c2_01,-613.638,Ni,Fe,N,din6,N_din6_s_c2_01,N_din6_s_c2_01,2,Ni_N_din6_s_c2_01,din6_s,Fe_N_din6_s_c2_01,N_din6_s_c2_01,-598.699,N,din6,-5.86878875,-8.6197175,-0.45049375000007785
Os_Fe_N_din6_s_c2_01,-617.711,Os,Fe,N,din6,N_din6_s_c2_01,N_din6_s_c2_01,2,Os_N_din6_s_c2_01,din6_s,Fe_N_din6_s_c2_01,N_din6_s_c2_01,-598.699,N,din6,-11.839378,-8.6197175,1.4470954999999428
Pd_Fe_N_din6_s_c2_01,-613.328,Pd,Fe,N,din6,N_din6_s_c2_01,N_din6_s_c2_01,2,Pd_N_din6_s_c2_01,din6_s,Fe_N_din6_s_c2_01,N_din6_s_c2_01,-598.699,N,din6,-5.79450325,-8.6197175,-0.21477925000001896
Pt_Fe_N_din6_s_c2_01,-613.808,Pt,Fe,N,din6,N_din6_s_c2_01,N_din6_s_c2_01,2,Pt_N_din6_s_c2_01,din6_s,Fe_N_din6_s_c2_01,N_din6_s_c2_01,-598.699,N,din6,-6.8665185,-8.6197175,0.3772359999999626
Rh_Fe_N_din6_s_c2_01,-615.261,Rh,Fe,N,din6,N_din6_s_c2_01,N_din6_s_c2_01,2,Rh_N_din6_s_c2_01,din6_s,Fe_N_din6_s_c2_01,N_din6_s_c2_01,-598.699,N,din6,-7.850822,-8.6197175,-0.09146050000001082
Ru_Fe_N_din6_s_c2_01,-616.735,Ru,Fe,N,din6,N_din6_s_c2_01,N_din6_s_c2_01,2,Ru_N_din6_s_c2_01,din6_s,Fe_N_din6_s_c2_01,N_din6_s_c2_01,-598.699,N,din6,-9.8124665,-8.6197175,0.39618399999994125
Zn_Fe_N_din6_s_c2_01,-610.305,Zn,Fe,N,din6,N_din6_s_c2_01,N_din6_s_c2_01,2,Zn_N_din6_s_c2_01,din6_s,Fe_N_din6_s_c2_01,N_din6_s_c2_01,-598.699,N,din6,-1.61724415,-8.6197175,-1.369038349999995
Ag_Fe_N_din6_s_c2_02,-609.918,Ag,Fe,N,din6,N_din6_s_c2_02,N_din6_s_c2_02,2,Ag_N_din6_s_c2_02,din6_s,Fe_N_din6_s_c2_02,N_din6_s_c2_02,-598.852,N,din6,-3.20700575,-8.6197175,0.7607232499999697
Au_Fe_N_din6_s_c2_02,-610.206,Au,Fe,N,din6,N_din6_s_c2_02,N_din6_s_c2_02,2,Au_N_din6_s_c2_02,din6_s,Fe_N_din6_s_c2_02,N_din6_s_c2_02,-598.852,N,din6,-3.8767095,-8.6197175,1.1424269999999588
Cd_Fe_N_din6_s_c2_02,-608.89,Cd,Fe,N,din6,N_din6_s_c2_02,N_din6_s_c2_02,2,Cd_N_din6_s_c2_02,din6_s,Fe_N_din6_s_c2_02,N_din6_s_c2_02,-598.852,N,din6,-1.2330587,-8.6197175,-0.18522380000000993
Co_Fe_N_din6_s_c2_02,-614.775,Co,Fe,N,din6,N_din6_s_c2_02,N_din6_s_c2_02,2,Co_N_din6_s_c2_02,din6_s,Fe_N_din6_s_c2_02,N_din6_s_c2_02,-598.852,N,din6,-7.3844395,-8.6197175,0.08115699999999748
Cu_Fe_N_din6_s_c2_02,-611.684,Cu,Fe,N,din6,N_din6_s_c2_02,N_din6_s_c2_02,2,Cu_N_din6_s_c2_02,din6_s,Fe_N_din6_s_c2_02,N_din6_s_c2_02,-598.852,N,din6,-4.23458825,-8.6197175,0.02230575000000634
Fe_Fe_N_din6_s_c2_02,-615.987,Fe,Fe,N,din6,N_din6_s_c2_02,N_din6_s_c2_02,2,Fe_N_din6_s_c2_02,din6_s,Fe_N_din6_s_c2_02,N_din6_s_c2_02,-598.852,N,din6,-8.6197175,-8.6197175,0.10443500000000938
Ir_Fe_N_din6_s_c2_02,-615.943,Ir,Fe,N,din6,N_din6_s_c2_02,N_din6_s_c2_02,2,Ir_N_din6_s_c2_02,din6_s,Fe_N_din6_s_c2_02,N_din6_s_c2_02,-598.852,N,din6,-9.56008375,-8.6197175,1.0888012499999924
Ni_Fe_N_din6_s_c2_02,-613.518,Ni,Fe,N,din6,N_din6_s_c2_02,N_din6_s_c2_02,2,Ni_N_din6_s_c2_02,din6_s,Fe_N_din6_s_c2_02,N_din6_s_c2_02,-598.852,N,din6,-5.86878875,-8.6197175,-0.1774937500000533
Os_Fe_N_din6_s_c2_02,-617.773,Os,Fe,N,din6,N_din6_s_c2_02,N_din6_s_c2_02,2,Os_N_din6_s_c2_02,din6_s,Fe_N_din6_s_c2_02,N_din6_s_c2_02,-598.852,N,din6,-11.839378,-8.6197175,1.538095499999951
Pd_Fe_N_din6_s_c2_02,-613.067,Pd,Fe,N,din6,N_din6_s_c2_02,N_din6_s_c2_02,2,Pd_N_din6_s_c2_02,din6_s,Fe_N_din6_s_c2_02,N_din6_s_c2_02,-598.852,N,din6,-5.79450325,-8.6197175,0.1992207499999683
Pt_Fe_N_din6_s_c2_02,-613.609,Pt,Fe,N,din6,N_din6_s_c2_02,N_din6_s_c2_02,2,Pt_N_din6_s_c2_02,din6_s,Fe_N_din6_s_c2_02,N_din6_s_c2_02,-598.852,N,din6,-6.8665185,-8.6197175,0.729235999999938
Rh_Fe_N_din6_s_c2_02,-615.116,Rh,Fe,N,din6,N_din6_s_c2_02,N_din6_s_c2_02,2,Rh_N_din6_s_c2_02,din6_s,Fe_N_din6_s_c2_02,N_din6_s_c2_02,-598.852,N,din6,-7.850822,-8.6197175,0.206539499999991
Ru_Fe_N_din6_s_c2_02,-616.76,Ru,Fe,N,din6,N_din6_s_c2_02,N_din6_s_c2_02,2,Ru_N_din6_s_c2_02,din6_s,Fe_N_din6_s_c2_02,N_din6_s_c2_02,-598.852,N,din6,-9.8124665,-8.6197175,0.524183999999984
Zn_Fe_N_din6_s_c2_02,-610.256,Zn,Fe,N,din6,N_din6_s_c2_02,N_din6_s_c2_02,2,Zn_N_din6_s_c2_02,din6_s,Fe_N_din6_s_c2_02,N_din6_s_c2_02,-598.852,N,din6,-1.61724415,-8.6197175,-1.1670383499999968
Ag_Fe_N_din6_s_c2_12,-610.513,Ag,Fe,N,din6,N_din6_s_c2_12,N_din6_s_c2_12,2,Ag_N_din6_s_c2_12,din6_s,Fe_N_din6_s_c2_12,N_din6_s_c2_12,-598.699,N,din6,-3.20700575,-8.6197175,0.01272324999992236
Au_Fe_N_din6_s_c2_12,-610.83,Au,Fe,N,din6,N_din6_s_c2_12,N_din6_s_c2_12,2,Au_N_din6_s_c2_12,din6_s,Fe_N_din6_s_c2_12,N_din6_s_c2_12,-598.699,N,din6,-3.8767095,-8.6197175,0.3654269999999151
Cd_Fe_N_din6_s_c2_12,-609.145,Cd,Fe,N,din6,N_din6_s_c2_12,N_din6_s_c2_12,2,Cd_N_din6_s_c2_12,din6_s,Fe_N_din6_s_c2_12,N_din6_s_c2_12,-598.699,N,din6,-1.2330587,-8.6197175,-0.5932238000000254
Co_Fe_N_din6_s_c2_12,-614.934,Co,Fe,N,din6,N_din6_s_c2_12,N_din6_s_c2_12,2,Co_N_din6_s_c2_12,din6_s,Fe_N_din6_s_c2_12,N_din6_s_c2_12,-598.699,N,din6,-7.3844395,-8.6197175,-0.23084300000001434
Cu_Fe_N_din6_s_c2_12,-612.156,Cu,Fe,N,din6,N_din6_s_c2_12,N_din6_s_c2_12,2,Cu_N_din6_s_c2_12,din6_s,Fe_N_din6_s_c2_12,N_din6_s_c2_12,-598.699,N,din6,-4.23458825,-8.6197175,-0.6026942499999937
Fe_Fe_N_din6_s_c2_12,-616.382,Fe,Fe,N,din6,N_din6_s_c2_12,N_din6_s_c2_12,2,Fe_N_din6_s_c2_12,din6_s,Fe_N_din6_s_c2_12,N_din6_s_c2_12,-598.699,N,din6,-8.6197175,-8.6197175,-0.44356499999999244
Ir_Fe_N_din6_s_c2_12,-615.939,Ir,Fe,N,din6,N_din6_s_c2_12,N_din6_s_c2_12,2,Ir_N_din6_s_c2_12,din6_s,Fe_N_din6_s_c2_12,N_din6_s_c2_12,-598.699,N,din6,-9.56008375,-8.6197175,0.9398012499999915
Ni_Fe_N_din6_s_c2_12,-613.657,Ni,Fe,N,din6,N_din6_s_c2_12,N_din6_s_c2_12,2,Ni_N_din6_s_c2_12,din6_s,Fe_N_din6_s_c2_12,N_din6_s_c2_12,-598.699,N,din6,-5.86878875,-8.6197175,-0.4694937500000833
Os_Fe_N_din6_s_c2_12,-617.036,Os,Fe,N,din6,N_din6_s_c2_12,N_din6_s_c2_12,2,Os_N_din6_s_c2_12,din6_s,Fe_N_din6_s_c2_12,N_din6_s_c2_12,-598.699,N,din6,-11.839378,-8.6197175,2.122095500000011
Pd_Fe_N_din6_s_c2_12,-613.329,Pd,Fe,N,din6,N_din6_s_c2_12,N_din6_s_c2_12,2,Pd_N_din6_s_c2_12,din6_s,Fe_N_din6_s_c2_12,N_din6_s_c2_12,-598.699,N,din6,-5.79450325,-8.6197175,-0.21577924999999532
Pt_Fe_N_din6_s_c2_12,-613.717,Pt,Fe,N,din6,N_din6_s_c2_12,N_din6_s_c2_12,2,Pt_N_din6_s_c2_12,din6_s,Fe_N_din6_s_c2_12,N_din6_s_c2_12,-598.699,N,din6,-6.8665185,-8.6197175,0.4682359999999708
Rh_Fe_N_din6_s_c2_12,-615.047,Rh,Fe,N,din6,N_din6_s_c2_12,N_din6_s_c2_12,2,Rh_N_din6_s_c2_12,din6_s,Fe_N_din6_s_c2_12,N_din6_s_c2_12,-598.699,N,din6,-7.850822,-8.6197175,0.12253949999993097
Ru_Fe_N_din6_s_c2_12,-616.115,Ru,Fe,N,din6,N_din6_s_c2_12,N_din6_s_c2_12,2,Ru_N_din6_s_c2_12,din6_s,Fe_N_din6_s_c2_12,N_din6_s_c2_12,-598.699,N,din6,-9.8124665,-8.6197175,1.0161839999999458
Zn_Fe_N_din6_s_c2_12,-610.304,Zn,Fe,N,din6,N_din6_s_c2_12,N_din6_s_c2_12,2,Zn_N_din6_s_c2_12,din6_s,Fe_N_din6_s_c2_12,N_din6_s_c2_12,-598.699,N,din6,-1.61724415,-8.6197175,-1.3680383500000186
Ag_Fe_N_din6_s_c2_15,-609.877,Ag,Fe,N,din6,N_din6_s_c2_15,N_din6_s_c2_15,2,Ag_N_din6_s_c2_15,din6_s,Fe_N_din6_s_c2_15,N_din6_s_c2_15,-598.852,N,din6,-3.20700575,-8.6197175,0.8017232500000233
Au_Fe_N_din6_s_c2_15,-610.551,Au,Fe,N,din6,N_din6_s_c2_15,N_din6_s_c2_15,2,Au_N_din6_s_c2_15,din6_s,Fe_N_din6_s_c2_15,N_din6_s_c2_15,-598.852,N,din6,-3.8767095,-8.6197175,0.7974269999999315
Cd_Fe_N_din6_s_c2_15,-608.89,Cd,Fe,N,din6,N_din6_s_c2_15,N_din6_s_c2_15,2,Cd_N_din6_s_c2_15,din6_s,Fe_N_din6_s_c2_15,N_din6_s_c2_15,-598.852,N,din6,-1.2330587,-8.6197175,-0.18522380000000993
Co_Fe_N_din6_s_c2_15,-615.155,Co,Fe,N,din6,N_din6_s_c2_15,N_din6_s_c2_15,2,Co_N_din6_s_c2_15,din6_s,Fe_N_din6_s_c2_15,N_din6_s_c2_15,-598.852,N,din6,-7.3844395,-8.6197175,-0.29884299999999797
Cu_Fe_N_din6_s_c2_15,-611.899,Cu,Fe,N,din6,N_din6_s_c2_15,N_din6_s_c2_15,2,Cu_N_din6_s_c2_15,din6_s,Fe_N_din6_s_c2_15,N_din6_s_c2_15,-598.852,N,din6,-4.23458825,-8.6197175,-0.1926942500000255
Fe_Fe_N_din6_s_c2_15,-616.438,Fe,Fe,N,din6,N_din6_s_c2_15,N_din6_s_c2_15,2,Fe_N_din6_s_c2_15,din6_s,Fe_N_din6_s_c2_15,N_din6_s_c2_15,-598.852,N,din6,-8.6197175,-8.6197175,-0.34656500000001245
Ir_Fe_N_din6_s_c2_15,-616.531,Ir,Fe,N,din6,N_din6_s_c2_15,N_din6_s_c2_15,2,Ir_N_din6_s_c2_15,din6_s,Fe_N_din6_s_c2_15,N_din6_s_c2_15,-598.852,N,din6,-9.56008375,-8.6197175,0.500801250000027
Ni_Fe_N_din6_s_c2_15,-613.819,Ni,Fe,N,din6,N_din6_s_c2_15,N_din6_s_c2_15,2,Ni_N_din6_s_c2_15,din6_s,Fe_N_din6_s_c2_15,N_din6_s_c2_15,-598.852,N,din6,-5.86878875,-8.6197175,-0.4784937499999842
Os_Fe_N_din6_s_c2_15,-618.213,Os,Fe,N,din6,N_din6_s_c2_15,N_din6_s_c2_15,2,Os_N_din6_s_c2_15,din6_s,Fe_N_din6_s_c2_15,N_din6_s_c2_15,-598.852,N,din6,-11.839378,-8.6197175,1.09809550000001
Pd_Fe_N_din6_s_c2_15,-613.288,Pd,Fe,N,din6,N_din6_s_c2_15,N_din6_s_c2_15,2,Pd_N_din6_s_c2_15,din6_s,Fe_N_din6_s_c2_15,N_din6_s_c2_15,-598.852,N,din6,-5.79450325,-8.6197175,-0.021779250000035333
Pt_Fe_N_din6_s_c2_15,-614.275,Pt,Fe,N,din6,N_din6_s_c2_15,N_din6_s_c2_15,2,Pt_N_din6_s_c2_15,din6_s,Fe_N_din6_s_c2_15,N_din6_s_c2_15,-598.852,N,din6,-6.8665185,-8.6197175,0.06323599999999807
Rh_Fe_N_din6_s_c2_15,-615.107,Rh,Fe,N,din6,N_din6_s_c2_15,N_din6_s_c2_15,2,Rh_N_din6_s_c2_15,din6_s,Fe_N_din6_s_c2_15,N_din6_s_c2_15,-598.852,N,din6,-7.850822,-8.6197175,0.21553950000000555
Ru_Fe_N_din6_s_c2_15,-616.95,Ru,Fe,N,din6,N_din6_s_c2_15,N_din6_s_c2_15,2,Ru_N_din6_s_c2_15,din6_s,Fe_N_din6_s_c2_15,N_din6_s_c2_15,-598.852,N,din6,-9.8124665,-8.6197175,0.3341839999999294
Zn_Fe_N_din6_s_c2_15,-610.256,Zn,Fe,N,din6,N_din6_s_c2_15,N_din6_s_c2_15,2,Zn_N_din6_s_c2_15,din6_s,Fe_N_din6_s_c2_15,N_din6_s_c2_15,-598.852,N,din6,-1.61724415,-8.6197175,-1.1670383499999968
Ag_Fe_N_din6_s_c3_012,-610.461,Ag,Fe,N,din6,N_din6_s_c3_012,N_din6_s_c3_012,3,Ag_N_din6_s_c3_012,din6_s,Fe_N_din6_s_c3_012,N_din6_s_c3_012,-597.538,N,din6,-3.20700575,-8.6197175,-1.0962767500000012
Au_Fe_N_din6_s_c3_012,-611.217,Au,Fe,N,din6,N_din6_s_c3_012,N_din6_s_c3_012,3,Au_N_din6_s_c3_012,din6_s,Fe_N_din6_s_c3_012,N_din6_s_c3_012,-597.538,N,din6,-3.8767095,-8.6197175,-1.182572999999973
Cd_Fe_N_din6_s_c3_012,-608.787,Cd,Fe,N,din6,N_din6_s_c3_012,N_din6_s_c3_012,3,Cd_N_din6_s_c3_012,din6_s,Fe_N_din6_s_c3_012,N_din6_s_c3_012,-597.538,N,din6,-1.2330587,-8.6197175,-1.3962238000000227
Co_Fe_N_din6_s_c3_012,-615.435,Co,Fe,N,din6,N_din6_s_c3_012,N_din6_s_c3_012,3,Co_N_din6_s_c3_012,din6_s,Fe_N_din6_s_c3_012,N_din6_s_c3_012,-597.538,N,din6,-7.3844395,-8.6197175,-1.8928429999999352
Cu_Fe_N_din6_s_c3_012,-612.098,Cu,Fe,N,din6,N_din6_s_c3_012,N_din6_s_c3_012,3,Cu_N_din6_s_c3_012,din6_s,Fe_N_din6_s_c3_012,N_din6_s_c3_012,-597.538,N,din6,-4.23458825,-8.6197175,-1.7056942499999455
Fe_Fe_N_din6_s_c3_012,-615.632,Fe,Fe,N,din6,N_din6_s_c3_012,N_din6_s_c3_012,3,Fe_N_din6_s_c3_012,din6_s,Fe_N_din6_s_c3_012,N_din6_s_c3_012,-597.538,N,din6,-8.6197175,-8.6197175,-0.854564999999937
Ir_Fe_N_din6_s_c3_012,-615.659,Ir,Fe,N,din6,N_din6_s_c3_012,N_din6_s_c3_012,3,Ir_N_din6_s_c3_012,din6_s,Fe_N_din6_s_c3_012,N_din6_s_c3_012,-597.538,N,din6,-9.56008375,-8.6197175,0.05880125000001968
Ni_Fe_N_din6_s_c3_012,-613.231,Ni,Fe,N,din6,N_din6_s_c3_012,N_din6_s_c3_012,3,Ni_N_din6_s_c3_012,din6_s,Fe_N_din6_s_c3_012,N_din6_s_c3_012,-597.538,N,din6,-5.86878875,-8.6197175,-1.2044937499999833
Os_Fe_N_din6_s_c3_012,-617.1,Os,Fe,N,din6,N_din6_s_c3_012,N_din6_s_c3_012,3,Os_N_din6_s_c3_012,din6_s,Fe_N_din6_s_c3_012,N_din6_s_c3_012,-597.538,N,din6,-11.839378,-8.6197175,0.8970954999999883
Pd_Fe_N_din6_s_c3_012,-612.624,Pd,Fe,N,din6,N_din6_s_c3_012,N_din6_s_c3_012,3,Pd_N_din6_s_c3_012,din6_s,Fe_N_din6_s_c3_012,N_din6_s_c3_012,-597.538,N,din6,-5.79450325,-8.6197175,-0.6717792500000126
Pt_Fe_N_din6_s_c3_012,-613.215,Pt,Fe,N,din6,N_din6_s_c3_012,N_din6_s_c3_012,3,Pt_N_din6_s_c3_012,din6_s,Fe_N_din6_s_c3_012,N_din6_s_c3_012,-597.538,N,din6,-6.8665185,-8.6197175,-0.19076400000002103
Rh_Fe_N_din6_s_c3_012,-614.861,Rh,Fe,N,din6,N_din6_s_c3_012,N_din6_s_c3_012,3,Rh_N_din6_s_c3_012,din6_s,Fe_N_din6_s_c3_012,N_din6_s_c3_012,-597.538,N,din6,-7.850822,-8.6197175,-0.8524604999999781
Ru_Fe_N_din6_s_c3_012,-616.201,Ru,Fe,N,din6,N_din6_s_c3_012,N_din6_s_c3_012,3,Ru_N_din6_s_c3_012,din6_s,Fe_N_din6_s_c3_012,N_din6_s_c3_012,-597.538,N,din6,-9.8124665,-8.6197175,-0.23081600000001146
Zn_Fe_N_din6_s_c3_012,-610.004,Zn,Fe,N,din6,N_din6_s_c3_012,N_din6_s_c3_012,3,Zn_N_din6_s_c3_012,din6_s,Fe_N_din6_s_c3_012,N_din6_s_c3_012,-597.538,N,din6,-1.61724415,-8.6197175,-2.2290383500000086
Ag_Fe_N_din6_s_c3_013,-610.036,Ag,Fe,N,din6,N_din6_s_c3_013,N_din6_s_c3_013,3,Ag_N_din6_s_c3_013,din6_s,Fe_N_din6_s_c3_013,N_din6_s_c3_013,-597.699,N,din6,-3.20700575,-8.6197175,-0.5102767499999885
Au_Fe_N_din6_s_c3_013,-610.953,Au,Fe,N,din6,N_din6_s_c3_013,N_din6_s_c3_013,3,Au_N_din6_s_c3_013,din6_s,Fe_N_din6_s_c3_013,N_din6_s_c3_013,-597.699,N,din6,-3.8767095,-8.6197175,-0.7575730000000185
Cd_Fe_N_din6_s_c3_013,-608.827,Cd,Fe,N,din6,N_din6_s_c3_013,N_din6_s_c3_013,3,Cd_N_din6_s_c3_013,din6_s,Fe_N_din6_s_c3_013,N_din6_s_c3_013,-597.699,N,din6,-1.2330587,-8.6197175,-1.2752238000000418
Co_Fe_N_din6_s_c3_013,-615.138,Co,Fe,N,din6,N_din6_s_c3_013,N_din6_s_c3_013,3,Co_N_din6_s_c3_013,din6_s,Fe_N_din6_s_c3_013,N_din6_s_c3_013,-597.699,N,din6,-7.3844395,-8.6197175,-1.434843000000079
Cu_Fe_N_din6_s_c3_013,-611.603,Cu,Fe,N,din6,N_din6_s_c3_013,N_din6_s_c3_013,3,Cu_N_din6_s_c3_013,din6_s,Fe_N_din6_s_c3_013,N_din6_s_c3_013,-597.699,N,din6,-4.23458825,-8.6197175,-1.0496942499999964
Fe_Fe_N_din6_s_c3_013,-616.228,Fe,Fe,N,din6,N_din6_s_c3_013,N_din6_s_c3_013,3,Fe_N_din6_s_c3_013,din6_s,Fe_N_din6_s_c3_013,N_din6_s_c3_013,-597.699,N,din6,-8.6197175,-8.6197175,-1.289564999999996
Ir_Fe_N_din6_s_c3_013,-616.183,Ir,Fe,N,din6,N_din6_s_c3_013,N_din6_s_c3_013,3,Ir_N_din6_s_c3_013,din6_s,Fe_N_din6_s_c3_013,N_din6_s_c3_013,-597.699,N,din6,-9.56008375,-8.6197175,-0.3041987500000367
Ni_Fe_N_din6_s_c3_013,-613.806,Ni,Fe,N,din6,N_din6_s_c3_013,N_din6_s_c3_013,3,Ni_N_din6_s_c3_013,din6_s,Fe_N_din6_s_c3_013,N_din6_s_c3_013,-597.699,N,din6,-5.86878875,-8.6197175,-1.6184937500000842
Os_Fe_N_din6_s_c3_013,-617.766,Os,Fe,N,din6,N_din6_s_c3_013,N_din6_s_c3_013,3,Os_N_din6_s_c3_013,din6_s,Fe_N_din6_s_c3_013,N_din6_s_c3_013,-597.699,N,din6,-11.839378,-8.6197175,0.3920954999999928
Pd_Fe_N_din6_s_c3_013,-613.496,Pd,Fe,N,din6,N_din6_s_c3_013,N_din6_s_c3_013,3,Pd_N_din6_s_c3_013,din6_s,Fe_N_din6_s_c3_013,N_din6_s_c3_013,-597.699,N,din6,-5.79450325,-8.6197175,-1.3827792500000253
Pt_Fe_N_din6_s_c3_013,-614.622,Pt,Fe,N,din6,N_din6_s_c3_013,N_din6_s_c3_013,3,Pt_N_din6_s_c3_013,din6_s,Fe_N_din6_s_c3_013,N_din6_s_c3_013,-597.699,N,din6,-6.8665185,-8.6197175,-1.436764000000002
